INFINITI,QX80,2022,SUV,Japanese,37500,37500,5.6,4,4WD/4-Wheel Drive/4x4,NULL,NULL,NULL,3,7,NULL,NULL
JAGUAR,E-PACE,2022,SUV,British,41296,39970,2,5,AWD/All Wheel Drive,NULL,NULL,246,2,5,Automatic,NULL
JAGUAR,F-PACE,2022,SUV,British,51379,47826,2,5,AWD/All Wheel Drive,V-Shaped,NULL,247,2,5,Automatic,NULL
JAGUAR,F-TYPE,2022,Coupe; Convertible,British,48750,46750,3,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,340,1,2,Automatic,Yes
JAGUAR,I-PACE,2022,SUV,British,86841,62890,NULL,5,AWD/All Wheel Drive,NULL,NULL,394,2,5,Automatic,NULL
JAGUAR,XF,2022,Sedan,British,34992,34992,3,4,AWD/All Wheel Drive,V-Shaped,NULL,340,2,5,Automatic,Yes
JEEP,CHEROKEE,2022,SUV,American,22997,21000,2.4,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,184,2,5,Automatic,No
JEEP,COMPASS,2022,SUV,American,23990,23990,2.4,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,180,2,5,Manual/Standard,No
JEEP,GLADIATOR,2022,Pickup,American,60175,60175,3.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,2,5,Manual/Standard,NULL
JEEP,GRAND CHEROKEE,2022,SUV,American,27990,25987,3.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,295,2,5,Automatic,No
JEEP,GRAND WAGONEER,2022,SUV,American,11991,11991,5.9,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,NULL,NULL,NULL,NULL
JEEP,RENEGADE,2022,SUV,American,33220,33220,2.4,4,AWD/All Wheel Drive,In-Line,NULL,180,2,5,Automatic,No
JEEP,WRANGLER,2022,SUV,American,15389,15299,3.8,2,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,283,2,5,Manual/Standard,No
KIA,FORTE,2022,Sedan,Korean,10995,9690,2,4,FWD/Front Wheel Drive,In-Line,NULL,147,2,5,Automatic,Yes
KIA,NIRO,2022,Wagon,Korean,27630,27630,1.6,4,4x2,NULL,NULL,104,2,5,Automatic,NULL
KIA,RIO,2022,Sedan; Hatchback,Korean,11032,8550,1.6,4,FWD/Front Wheel Drive,In-Line,NULL,138,2,5,Manual/Standard,NULL
KIA,SELTOS,2022,SUV,Korean,30060,30060,1.6,NULL,4WD/4-Wheel Drive/4x4,NULL,NULL,175,NULL,NULL,NULL,NULL
KIA,SORENTO,2022,SUV,Korean,22585,20464,2,4,4x2,V-Shaped,NULL,185,3,7,Automatic,Yes
KIA,SOUL,2022,Wagon,Korean,19550,15000,2,4,4x2,NULL,NULL,161,2,5,Automatic,Yes
KIA,SPORTAGE,2022,SUV,Korean,12990,12990,2,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,181,2,5,Automatic,Yes
